tag_09674_01205459387	உருகுவே கஞ்சா போதைப்பொருள் உற்பத்தியை சட்டபூர்வமாக்கிய முதலாவது நாடானது
tag_03777_00368959362	ஆஸ்த்திரேலிய முன்னாள் அணித்தலைவர் ரிக்கி பாண்டிங் ஒரு நாள் போட்டிகளிலிருந்து ஓய்வு பெற்றார்
tag_04140_01394044271	பள்ளி மாணவர்கள் ஓவர்டைம் வேலை செய்யும் ரோபோக்கள் அல்ல என்கிறார் ராமதாஸ்
tag_03762_02064623694	கொங்கோவில் எரிமலை சீற்றத்தால் அரிதான சிம்பன்சிகளுக்கு ஆபத்து
tag_09674_01259947806	புதன் நன்றாக அமையப் பெற்றவர்கள் சுயமாக முன்னேறுவார்கள்
tag_05935_01619978602	இலங்கையில் முப்பது லட்சத்துக்கு அதிகமான தெரு நாய்க்களை கொல்லத் திட்டம்
tag_09162_01107773445	ஐ பி எல் கிரிக்கெட் போட்டியில் சூதாட்டம் நடந்ததாக குற்றச்சாட்டுகள் எழுந்தது
tag_09162_00059740683	தமன்னா விஜய் சேதுபதியுடன் நடிப்பது இதுவே முதல் முறை
tag_09162_00424556011	எந்திரன் டூ நேற்று அதிகாரப்பூர்வமாக தொடங்கப்பட்டது
tag_01818_02085455872	இந்தியாவில் விக்கிப்பீடியாவின் பணிமனை திறக்கப்படும் என ஜிம்மி வேல்சு அறிவிப்பு
tag_08228_01026432668	பணப்பற்றாக்குறையை போக்க கூடுதலாக உழைப்பீர்கள்
tag_05935_01360697396	பத்து ஆண்டிற்குப் பின் பூஜ்ஜியத்தில் இருந்து வட்டி விகிதம் கால் சதவீதமாக உயர்த்தப்பட்டுள்ளது
tag_09162_01151459134	டாடா ஸ்டீல் நிறுவனப் பங்கின் விலை நான்கு புள்ளி எழுபத்தி ஆறு சதவீதம் அதிகரித்தது
tag_03777_00512444314	ஆர்யாவுடன் இது உங்களுக்கு இரண்டாவது படம்
tag_06418_00736692370	சென்றவாரம் வெளியான இன்னொருவன் பத்தாவது இடத்தை பிடித்துள்ளது
tag_01424_00470411655	மூல நோய்க்கு குணம் தரும் இயற்கை மருத்துவம்
tag_09162_01767747908	ஒருநாள் போட்டியில் டெண்டுல்கர் இரட்டை சதம் எடுத்துப் புதிய சாதனை
tag_01469_01458157589	செப்டம்பர் பதினான்கு இந்திய மொழிகள் தினம்
tag_01818_00661424267	வெண்கலக்கால மனித எச்சங்கள் ஸ்காட்லாந்தில் கண்டுபிடிப்பு
tag_09674_02133733019	விவசாய துறையிலும் குறிப்பிட்ட இடத்தை வகிக்கிறது
tag_01469_00032325331	ஒகேனக்கல் அருவியில் அதிக அளவு நீர்வரத்து காரணமாக சுற்றுலாப் பயணிகள் குளித்து மகிழ்ந்தனர்
tag_01181_00959863888	அணுவாயுதத்தை ஏந்திச் செல்லக்கூடிய ஏவுகணையை பாகிஸ்தான் பரிசோதித்தது
tag_09720_00796189657	பதினெட்டு பேருக்கு ஆயுள் தண்டனை
tag_05935_01264600995	ஐ பி எல் கிரிக்கெட் போட்டியில் சென்னை சூப்பர் கிங்ஸ் அணி சார்பில் ஐந்து சீசன்களில் விளையாடிவர் தென் ஆப்பிரிக்காவைச் சேர்ந்த டூ பிளிஸ்சிஸ்
tag_00929_02125233502	கவலை அளிக்கும் கன்னட விக்கிப்பீடியாவின் மெதுவான வளர்ச்சி
tag_00929_00465573621	திருப்பதியில் செம்மரக்கட்டை கடத்த முயன்ற நான்கு தமிழர்கள் கைது
tag_03777_00213220498	தானியங்கி வாகனங்கள் தயாரிப்பில் இந்தியாவின் டெட்ராய்டு என்று அழைக்கப்படுகிறது
tag_01515_00637568757	ஐந்து கோடிக்கு ஏலம் எடுத்துள்ளது
tag_01469_01928442394	மற்றவர்கள் சொல்கிறார்கள் என்று தெரியாத துறையில் இறங்க வேண்டாம்
tag_07925_01845014036	திருமணத்திற்கு முதலில் நட்சத்திரப் பொருத்தம் பார்க்கிறோம்
tag_01818_00089190434	ஆர் சிவாஜிக்கு பாடுவது என்பது சிம்மச் சொப்பனம்
tag_05935_00879194232	தயாரிப்பாளருக்கான முதிர்ச்சி தெரிகிறது அவரது பேச்சில்
tag_05632_00728684509	குறுக்குமாற்றத்தில் செல்க
tag_03191_01876361134	வெள்ள நிவாரண நிதியாக ரூபாய் ஐந்து கோடி வழங்கியது சன் டிவி
tag_03762_01385393114	தமிழகத்தில் தனது கூட்டணியை இறுதிச்செய்ய பாஜக மும்முரம்
tag_09162_01507269842	இரண்டாயிரத்து பதினான்காம் ஆண்டு உலகக் கிண்ணக் கால்பந்துப் போட்டி பிரேசிலில் ஆரம்பமானது
tag_01181_01866085051	தானாகவே இதயத்தைக் குணப்படுத்தும் மருந்து கண்டுபிடிக்கப்பட்டுள்ளது
tag_03777_02131847048	விக்கிலீக்ஸ் நிறுவனருக்கு எதிராக சர்வதேசப் பிடியாணை
tag_09162_01745904616	தயாரிப்பாளர் நடிகர் இயக்குனர் என பன்முகத்தன்மையுடன் இருக்கிறீர்கள்
tag_05557_01829327165	சிமெண்ட் செங்கல் இல்லாமல் வீடு கட்டும் நவீன முறை அறிமுகம்
tag_01469_01575477601	சிறந்த குணச்சித்திர நடிகைக்காக அண்ணா விருது
tag_05557_01517375202	அமல்ராஜிடம் ரசாயன பவுடர் தடவிய ரூபாய் நோட்டுகளை கொடுத்து அனுப்பினார்
tag_09674_00038401329	பாக்கித்தானில் சமூக இணையதளங்களுக்குத் தடை
tag_01424_01152059115	மத்தியக்குழுவை கண்டித்து விவசாயிகள் போராட்டம் நடத்த முடிவு
tag_06418_00707426582	சக மனிதர்களால் காரியத்தடை ஏற்படுமா
tag_01469_00079138691	அவெஞ்சர்ஸ் போன்ற திரைப்படங்களின் விஷுவல் எஃபெக்ட்ஸை அமைத்தவர்கள்
tag_01424_01730645404	ஆஷசுக் கிண்ணத் தொடரை இங்கிலாந்து மூன்று ஒன்று கணக்கில் வென்றது
tag_01424_01116817482	கடலுக்குள் அமைக்கப்பட்ட நூற்று நாற்பத்தி ஆறு தூண்கள் ரெயில் பாலத்தை தாங்கி நிற்கின்றன
tag_00023_01251779802	வன்மையான ஓசையுடைய எழுத்துக்கள் வல்லினம்
tag_01181_00537606691	நடிகர் சங்கத்துக்கு சொந்தமான இடத்தின் தாய் பத்திரம் எங்களிடம்தான் இருக்கிறது
tag_01818_01224210652	புலி படத்தில் ஸ்ரீதேவி சுருதிஹாசனுடன் நடித்தது புதிய அனுபவம்
tag_01181_01131443265	சிவசங்கரும் அரிதாசும் நண்பர்கள்
tag_03777_01459027566	சமீபமாக அதிக படங்களும் அவருக்கு இல்லை
tag_05557_01423610069	மார்ச் இருவத்தி நான்கு உலக காசநோய் தினம்
tag_01469_01270791738	இங்கிலாந்துடனான டெஸ்ட் போட்டித் தொடரை வென்றது இலங்கை
tag_08288_00044426650	சோமாலிய நாடாளுமன்ற உறுப்பினர் படுகொலை செய்யப்பட்டார்
tag_05557_01254387413	சுற்றுலா பயணிகளின் வருகை அதிகரித்துள்ளது
tag_01818_01657908337	புதிய நீதிமன்றங்கள் கட்டப்படும்
tag_05632_01901493595	சுற்றி செல்க
tag_01469_00240951973	மலேசியக் கிறித்தவர்களிடம் மன்னிப்புக் கேட்டது அல் இசுலாம் சஞ்சிகை
tag_03777_00615822818	சோமாலிய நாடாளுமன்றம் மீது போராளிகள் மோட்டார் தாக்குதல்
tag_05935_00483359077	பதிமூன்றாம் திருத்தத்திற்கு மேல் அதிகமாகக் கொடுப்பதாக கூறவில்லை மகிந்த ராஜபக்சே அறிவிப்பு
tag_05935_02130760165	ரோகித் ஒரு ரன் எடுத்தார்
tag_03191_01026025549	விஜய் சேதுபதி நடிப்பில் அடுத்து வரவிருக்கும் படங்களில் முக்கியமானது மெல்லிசை
tag_06418_01293624311	ரமணா திரைப்படத்தில் வரும் கதாபாத்திர பேராசிரியர் பணி ஓய்வு கண் கலங்கிய மாணவர்கள்
tag_08228_01772065738	சரத்குமாரும் அவரது அணியினரும்தான் பதிலளிக்க வேண்டும்
tag_08228_01062972160	பூமியில் செலுத்தப்பட்ட வேதிப்பொருள் கலந்த தண்ணீர் ஒரு கட்டத்தில் வேதிக்கழிவாக மாறி பூமிக்கு மேல் படியும்
tag_03191_00720581095	தர்மதுரையில் மொத்தம் மூன்று நாயகிகள் உள்ளனர்
tag_03777_00286873836	ஒருவருக்கு குறிப்பிட்ட தசாபுக்தி நடக்கும் போது அவர் எந்த நாட்டிற்கு சென்றால் முன்னேற்றம் பெறலாம் என்பதையும் கூறுகிறோம்
tag_03191_02134595618	ஆங் சான் சூச்சி பர்மிய நாடாளுமன்றத்தில் உறுதிமொழி எடுப்பதில் தடங்கல்
tag_07879_02019527321	‌நீல‌ம் புய‌ல் செ‌ன்னை கடலூரு‌க்கு இடையே இ‌ன்று மாலை கரையை கட‌க்‌கிறது
tag_01469_00039289933	விலைகளில் ஏற்ற இறக்கம் இருப்பதாக பங்குச் சந்தை புரோக்கர்கள் கருத்து தெரிவித்தனர்
tag_08288_00243314581	மே இருபத்தி ஒன்பது உலக தம்பதியர் தினம்
tag_01469_01642337644	கேமராவை விட்டு வெளியே வந்ததும் நான் சாதாரண பெண்தான்
tag_03777_01231058850	முதிய வயதில் புதன் தசை நடந்தால் புத்தகங்கள் எழுதிக் குவிப்பார்கள்
tag_07925_00300642669	தமிழ் ரசிகர்கள் என் மீது மிகுந்த அன்பு வைத்திருக்கிறார்கள்
tag_01424_00006789297	கையில் இருப்பதையெல்லாம் கொடுத்து விடுவார்கள்
tag_03837_01126403873	முதலாளித்துவக் கொள்கையை அனுமதிக்க முடியாது காஸ்ட்ரோ அறிவிப்பு
tag_05632_01099156519	நூறு கெஜத்தில்
tag_03777_00896402377	ஹசாரேயுடன் பேச்சு நடத்தத் தயாரென பிரதமர் அறிவிப்பு
tag_01181_00244258392	ஜூன் நான்கு உலக இளம் குழந்தைகள் தினம்
tag_01469_00278200173	சிறுவயதில் புதன் தசை வந்தால் சிறப்பான கல்வி கிடைக்கும்
tag_03777_00568053970	பெற்றோர்களுக்கும் குழந்தைகளுக்கும் பாடமாக இந்த படம் இருக்கும்
tag_01181_01597847625	நான் விக்ரமுடன் நடித்த பத்து எண்றதுக்குள்ள படம் விரைவில் வெளிவர இருக்கிறது
tag_03837_01131277041	ஆம்பூரில் விசாரணைக்கு அழைத்துச் சென்ற இளைஞர் மரணம் அடைந்ததால் ஆவேசம் அடைந்த சிலர் பேருந்துகளுக்கு தீ வைத்தனர்
tag_00929_00868248940	சுவாங்கிராயின் எதிர்ப்பை சிம்பாப்வே அதிபர் நிராகரித்தார்
tag_09162_01614017631	சினிமாவில் உங்கள் சம்பாத்தியம் என்னவென்று நினைக்கிறீர்கள்
tag_01469_00536653677	சினிமாவில் நல்லது கெட்டது இரண்டும் இருக்கிறது
tag_01181_00499025957	ஜோதிட ரீதியாக இந்தக் கருத்தை எப்படிப் பார்க்கிறீர்கள்
tag_03762_00196196045	இப்போது நாம் பார்ப்பது குறிப்பாக ஐந்து பொருத்தங்களைத்தான்
tag_08228_00444105122	புதிய பாதை திரைப்படத்திற்காக சிறந்த துணை நடிகைக்கான தேசிய விருது பெற்றார்
tag_01469_00352878293	சென்றவாரம் வெளியான இன்னொருவன் பத்தாவது இடத்தையே பிடித்துள்ளது
tag_05935_00752080872	அமெரிக்காவைச் சார்ந்திருக்கும் நிலையை கைவிட சீனா புதிய செயற்கைக்கோளை ஏவியது
tag_09162_02145930615	விஜய் அஜித் நடிக்கும் படங்களின் தரம் படத்துக்குப் படம் கீழிறங்குகிறது
tag_03762_01269765725	முதலாம் உலகப்போரில் பங்குபெற்ற கடைசி வீரர் காலமானார்
tag_09162_02074386245	ஜிஆர் விருது ஜெயலலிதா விருது எனப் பல்வேறு விருதுகளை தமிழ் நாடு அரசு அவருக்கு வழங்கி கெளரவித்தது
tag_00535_01307515094	உங்களது பெயருக்கும் புகழுக்கும் கலங்கம் விளைவிக்க சிலர் முயற்சி செய்வார்கள்
tag_09674_01752360287	உங்களுடைய உணவுக் கட்டுப்பாட்டை சொன்னால் மற்றவர்களுக்கும் உதவியாக இருக்குமே
tag_03762_02078233657	பெற்றோரிடம் எதையும் மறைக்க வேண்டாம்
tag_08228_00532151350	மழை பொழிந்தாலும் வெயில் அடித்தாலும் எதையும் ஆகம விதிப்படியே செய்யும் பழக்கம் உடையவர்கள்
tag_03837_00921919416	சந்தானத்தின் காமெடிக்கு அது இரட்டை அர்த்தமாக இருந்தாலும் மொத்த திரையரங்கும் சி‌ரிக்கிறது
tag_03777_01462136861	கர்நாட மாநிலத்தில் காவிரி நீர்ப் பிடிப்புப் பகுதிகளில் கனமழை வெளுத்து வாங்குகிறது
tag_09162_00976008461	புகார் மனுக்களை சென்னை காவல்துறை ஆணையரிடம் அளிக்கப்போவதாக தெரிகிறது
tag_01818_00103605368	அரசுப் பள்ளிகளில் வழங்கப்படும் கல்வியினை ஆதரிக்கும் பரப்புரை தமிழகத்தில் துவக்கம்
tag_07925_00651606101	ஜல்லிக்கட்டு தடையை நீக்க கோரி முகஸ்டாலின் உண்ணாவிரதம்
tag_09162_00968245727	காஞ்சிபுரம் அருகே தனியார் பேருந்து கவிழ்ந்து ஏற்பட்ட விபத்தில் முப்பத்தி ஐந்து பேர் காயமடைந்துள்ளனர்
tag_01181_01521079092	வடஇந்திய ஊடகத்துக்கு ப்ரியங்கா சோப்ரா அளித்த பேட்டியின் தமிழ் வடிவம் இங்கே உங்களுக்காக
tag_05632_00712133187	சாலை பிரியும் இடத்தில் இடதுபக்கம் திரும்பவும்
tag_07925_00432445202	தினப் பொருத்தம் என்பது என்ன?
tag_08228_01508138676	திருத்தந்தையின் வருகையை அடுத்து கியூபாவில் புனித வெள்ளி விடுதலை நாளாக அறிவிப்பு
tag_05557_01521739481	இந்த கடல் ரயில் பாலத்தின் மொத்த தூரம் இரண்டு புள்ளி நாற்பத்தி ஐந்து கிலோ மீட்டர் ஆகும்
tag_01424_00235330177	பிரபல பின்னணிப் பாடகர் கே ஜே யேசுதாசுக்கு ஸ்ரீ நாராயண விருது
tag_08228_00255760764	குரு தசையின் பலன்கள் என்ன
tag_03762_01673345850	தமிழ் சினிமாவில் அவருடைய சாதனை மிகவும் வியப்புக்குரியது தான்
tag_01181_00797828888	துருக்கி அரசிற்கு எதிரான போராட்டத்திற்கு ஆதரவாக தொழிலாளர்கள் வேலைநிறுத்தம்
tag_01469_01457109518	ரஷ்யாவின் தற்பாலின தடைச் சட்டத்தைக் கண்டித்து கூகுள் முகப்புப் படம்
tag_01469_01235139719	இந்தியாவின் முக்கிய கலாச்சார மையங்களில் ஒன்றாக சென்னை விளங்கி வருகிறது
tag_03762_00872438069	ஜோதிட ரீதியாக பரிகாரமே இல்லாத பிரச்சனை என்று எதுவும் கிடையாது
tag_03777_01258989824	சூரிய ஆற்றலில் இயங்கும் விமானம் எசுபானியாவில் இருந்து மொரோக்கோ சென்றடைந்தது
tag_01818_00407049153	ஏப்ரல் இருபத்தி இரண்டு உலக பூமி தினம்
tag_01424_01548514808	விஜயகாந்தை சந்தித்தார் பாடகர் கோவன்
tag_04140_00068632619	ஆயிரத்தி தொள்ளாயிரத்தி எண்பத்தி எட்டாம் ஆண்டு தேசிய விருது பெற்றார்
tag_08228_00912997904	இந்தியக் காஷ்மீர் குண்டுவெடிப்பில் மதத்தலைவர் உயிரிழப்பு
tag_01469_00703640675	கரியமில வாயு உள்ள காற்று சூரியனிலிருந்து போதிய வெப்பத்தை உறிஞ்சுகிறது இதனால் மழையின் அளவு குறையும்
tag_09162_00103884862	பள்ளி மாணவர்கள் ஓவர்டைம் வேலை செய்யும் ரோபோக்கள் அல்ல என்கிறார் ராமதாஸ்
tag_01469_01568507477	மாபெரும் வொம்பாட்டு ஒன்றின் எலும்புக்கூடு ஆத்திரேலியாவில் கண்டுபிடிப்பு
tag_09162_01550314369	அமெரிக்க மத்திய வங்கி வட்டி விகிதத்தை புள்ளி ஐந்து சதவீதம் உயர்த்த முடிவு செய்திருப்பதாக அறிவிப்பு
tag_03777_00952409161	சிவசங்கருக்கும் அரிதாசுக்கும் நீச்சல் தெரியாது
tag_03777_00074916593	ரிஸ்க் எடுக்கிறது விஜய்க்கு ரஸ்க் சாப்பிடுற மாதிரி
tag_09162_01456301492	கொல்கத்தாவில் விமான சேவை தற்காலிக நிறுத்தம் கடும் பனிப்பொழிவு
tag_01469_01107010058	ஜூன் நான்கு உலக இளம் குழந்தைகள் தினம்
tag_09162_00868987309	ராஜரத்தினத்துக்கு நட்பு ரீதியாக தகவல்கள் வழங்கியதாக முன்னாள் இன்டெல் அதிகாரி சாட்சியம்
tag_01181_01795994520	வெனிசுவேலாவில் மோசடி விலை நிர்ணயத்தை தடுத்திட லாபத்திற்கு உச்சவரம்பு
tag_01181_01446441555	சென்னை சைதாப்பேட்டை மறைமலை பாலத்திற்கு மேலே தண்ணீர் செல்கிறது
tag_09674_00283473097	ஸ்ரீரங்கம் கோவிலில் வெடிகுண்டு மிரட்டல்
tag_06418_01445189488	எரிவாயு சிலிண்டரை இழந்தவர்களுக்கு மாற்று சிலிண்டர்களை வழங்க மத்திய அமைச்சர் உத்தரவு
tag_01469_01061141023	வயலுக்கு சென்ற பின்னர் அங்கிருந்த பனை மரத்தில் இருந்து நுங்கு பறிக்கலாம் என்று கூறினேன்
tag_03837_00756440651	விண்மீனைச் சுற்றி கரிம விண்பந்துகள் கண்டுபிடிக்கப்பட்டன
tag_01424_01382513238	அருவி பகுதிகளில் மொத்தம் ரூபாய் பத்து லட்சம் செலவில் பராமரிப்பு பணிகள் நடைபெற உள்ளது
tag_05632_00668510998	ரவுண்டானாவை உள்ளிடுக
tag_03777_01420584572	ஜனவரி நான்கு ஞாயிறு அன்று மீலாதுநபி
tag_07925_02058734292	கிரக தோஷம் இருப்பவர்கள் சிவனுக்கு பூஜை செய்தால் போதுமா
tag_01181_00162469795	விராட் பந்தைத் தடுத்தார்
tag_06418_01623670610	கொஞ்சம் கடுமையாக இருப்பேன்
tag_09162_00074673766	எனது தந்தையார் ஜாதகத்தைப் பதினைந்து பொருத்தங்களாக மாற்றினார்
tag_03762_00442510764	ப்ரியங்கா சோப்ராவின் புகழ் உலக அளவில் பரவ இருக்கிறது
tag_01469_01442280546	மாணவர்களின் கல்வி கற்கும் அணுகுமுறையில் கிரகங்களின் தாக்கம் இருக்கிறதா
tag_03837_00711185893	குருவின் ஆதிக்கம் இருந்தால் அனைத்து தரப்பிலும் வெற்றி கிடைக்கும்
tag_03762_00936965895	மழை அவர்களின் திட்டத்தை கலைத்திருக்கிறது
tag_09162_02099059319	ஆ ராசாவின் உதவியாளர் தற்கொலை
tag_04140_01626100546	நூறு மீட்டர் ஓட்டப் பந்தயத்தில் உசைன் போல்ட் புதிய உலக சாதனை
tag_01818_00813041317	மேலதிக சிகிச்சைக்காக ரஜினிகாந்த் சிங்கப்பூர் பயணம்
tag_09162_01776024704	காதலை மையமாக வைத்து இந்தப் படம் தயாராகிறது
tag_01181_01241286742	எங்கும் புகை மூட்டம் சூழ்ந்தது
tag_05935_00118250829	அதற்குள் தீ மளமள வென பரவி இரண்டு தளங்களிலும் பற்றி எரிந்தது
tag_05632_01249921077	அரை மைலில்
tag_03777_02028058214	நியூசிலாந்து தொடக்க ஜோடிகளே இருநூற்று முப்பத்தி ஆறு ரன்கள் குவித்து அபார வெற்றி
tag_00929_01140882857	இந்தியத் திரைப்படத்துறையில் மாபெரும் சாதனைப் படைத்த ஒரு புகழ்பெற்ற நடிகை மனோரமா
tag_01469_01730091575	மிகவும் நன்றாக நடனம் ஆடுவார்
tag_05935_00623212982	ஐரோப்பாவின் மிக உயரமான வானளாவி லண்டனில் திறந்து வைக்கப்பட்டது
tag_03837_01770943496	ரோகித் ஸ்ட்ரைட்டாக ஆறு அருமையான ஷாட்
tag_08228_00724558640	சிம்புவுக்கு ஜாமீன் வழங்க தமிழக அரசு எதிர்ப்பு
tag_09162_01938489676	பதிமூன்றாம் திருத்தத்துக்கு மேல் அதிகமாகக் கொடுப்பதாக கூறவில்லை மகிந்த ராஜபக்சே தெரிவிப்பு
tag_04140_01276888625	கொசோவோ விடுதலை சட்டபூர்வமானது என பன்னாட்டு நீதிமன்றம் தீர்ப்பு
tag_05935_00409118302	விக்கிலீக்ஸ் நிறுவனத்திற்கு அடைக்கலம் தர எக்குவடோர் முன்வந்தது
tag_01515_01901937184	முதலாளித்துவக் கொள்கைகளை அனுமதிக்க முடியாது காஸ்ட்ரோ அறிவிப்பு
tag_01469_00830982517	உலகின் இரண்டாவது உயரமான கட்டடம் மக்காவில் கட்டப்படுகிறது
tag_07925_00146577599	இஸ்ரோவின் எஸ் அலைவரிசை விற்பனை குறித்து பாரதிய ஜனதா கண்டனம்
tag_05935_01445951473	கடன் சுமையுள்ள நாடுகளில் இந்தியாவும் ஐந்தாவது இடம்
tag_01181_00974390706	சீன மொழியிலும் பண்பாட்டிலும் கூட சமஸ்கிருத மொழியின் தாக்கங்கள் காணப்படுகின்றன
tag_01469_01626223809	குரு கடந்து செல்லும் பாதை
tag_05935_00796322178	நேற்றிரவு ஓசூரில் இருந்து அரசுப் பேருந்து ஒன்று மதுரை ஆரப்பாளையம் பேருந்து நிலையத்திற்கு வந்தது
tag_01409_00260419609	மிதுனம் கன்னி இதெல்லாம் புதன் ராசி
tag_04140_00857614822	தகாத நட்புகளை தவிர்ப்பது நல்லது
tag_05632_02105459081	ஐம்பது கெஜத்தில்
tag_01469_00041081132	பொதுவாக இளைஞர்களுக்கான படங்களே அதிகம் வருகின்றன
tag_01469_02007138266	ஜனவரி பன்னிரண்டு தேசிய இளைஞர் தினம்
tag_08288_01268076201	பழுதடைந்த அரசுப் பேருந்துகள் பயணிகளின் உயிரை ஒருபுறம் பறித்துக் கொண்டுள்ளது
tag_01424_01156095993	வர்த்தகம் இன்று மாலை முடிந்துள்ளது
tag_01181_01487896216	அதற்கு ஜாதகத்தை புரட்டுகிறோம்
tag_06418_00869487668	அருவி பகுதிகளில் மொத்தம் ரூபாய் பத்து லட்சம் செலவில் பராமரிப்பு பணிகள் நடைபெற உள்ளது
tag_07925_01468326638	ஆனால் ஜாதகப் பொருத்தம் என்பது அவர்களுடைய உறவுகள் நிலை பற்றி உரைக்கக் கூடியது
tag_06418_02046375247	அணு உலைகளை முற்றாக மூடிவிட ஜெர்மனி முடிவு
tag_09674_01179120122	கிரந்த எழுத்துக்கள் தமிழ் நாட்டில் சமஸ்கிருத மொழியை எழுதப் பயன்பட்ட வரி வடிவங்களாகும்
tag_03762_01178784850	டைட்டானிக் கப்பல் மூழ்கிய நூறாவது ஆண்டு நிறைவு நினைவு கூரப்பட்டது
tag_01818_00364428184	நான் திமிர் பிடித்தவள் அல்ல நித்யா மேனன் பேட்டி
tag_01181_00838373491	குட்டிப் பட்டாளம் என்ற படத்தில் இமான் அண்ணாச்சி ஹீரோவாகியிருக்கிறார்
tag_09162_01223672840	துருக்கியில் மீண்டும் நிலநடுக்கம் பலர் உயிரிழப்பு
tag_03777_01133276593	நியண்டர்தால் மனிதனின் அழிவு குறித்து அறிவியலாளர்கள் விளக்கம்
tag_01181_00443462122	நான் முதலில் ரஜினியின் தீவிர ரசிகன்
tag_09162_01792783836	காவேரியில் கடந்த மூன்றாண்டு காலமாக நீர் வரவும் இல்லை
tag_01818_01140816338	தில்லியில் பத்தொன்பதுவது பொதுநலவாயப் போட்டிகள் கோலாகலமாக ஆரம்பம்
tag_01181_00378428401	அணுவாயுதத்தை ஏந்திச் செல்லக்கூடிய ஏவுகணையை பாக்கித்தான் பரிசோதித்தது
tag_00023_01353397975	வங்கதேச ஏ அணிக்கு எதிரான ஆட்டத்தில் இந்திய ஏ அணி தொன்னூற்று ஆறு ரன்கள் வித்தியாசத்தில் அபார வெற்றி
tag_03777_00684141045	ஜோதிடத்தைப் பொறுத்தவரை புதனை வித்யாகாரகன் என்று அழைப்பர்
tag_03777_01806741701	குருவின் ஆதிக்கம் இருந்தால் அனைத்து தரப்பிலும் வெற்றி கிடைக்கும்
tag_01818_01048053069	ஓர்முசு நீரிணையை இழுத்து மூட ஈரான் நாடாளுமன்றத்தில் முடிவு
tag_01181_01479198658	கடுமையாக உழைச்ச ஈட்டி வெற்றி பெற்றிருக்கிறது மகிழ்ச்சியாக இருக்கு
tag_05632_00398057766	நேர் வலதுபுறம்
tag_09162_00530757423	இதனைக் கட்ட சிமெண்ட் ஐயாயிரம் டன்னும் எஃகு இரும்பு பதினெட்டாயிரம் டன்னும் உபயோகப்படுத்தப்பட்டது
tag_05935_00219961225	தமிழ் வளர்ச்சித்துறை அலுவலர்களுக்கான தமிழ் மென்பொருள் மதிப்பீட்டுப் பயிலரங்கம்
tag_01818_00163802482	ஏப்ரல் இருபத்தி ஒன்று இந்திய ஆட்சிப்பணி தினம்
tag_03762_01985627887	அமெரிக்க சுகாதாரத்துறைத் தலைவராக இந்திய வம்சாவளி அமெரிக்கர் நியமனம்
tag_01818_01785012149	விக்னேஷ் சிவனிடம் அவரது திருமணம் குறித்து கேட்காத நிருபர்கள் என்ன நிருபர்கள்
tag_03777_01640875888	வெள்ள பாதிப்பிற்கு உள்ளானவர்களுக்கு குறைந்த வட்டியில் கடன் அருண் ஜேட்லி
tag_03762_00320023612	நான் ஒரு பெண் மட்டும்தான் என்று நினைக்கிறார்கள்
tag_01181_00013217575	ஆம் ஆத்மி கட்சித் தலைவர் அரவிந்த் கெஜ்ரிவால் தில்லி முதல்வர் பதவியைத் துறந்தார்
tag_09162_00233298364	இளவரசர் வில்லியம் திருமணம் கோலாகலமாக நடந்தது
tag_09162_02032409425	மழை ஏற்படுத்திய பாதிப்பு பற்றி சொல்லுங்க
tag_09162_01687886700	எந்திரன் இரண்டாம் பாகத்தில் எமி ஜாக்சன் நீக்கப்படுவாரா?
tag_06418_01603242686	ஆயிரத்து அறுநூற்று முப்பத்தி ஒன்பதாம் ஆண்டில் ஆங்கிலேயர்கள் செயின்ட் ஜார்ஜ் கோட்டையைக் கட்டினார்கள்
tag_08228_01227890393	தமிழ் திராவிட மொழிக் குடும்பத்தின் துணைப் பிரிவுகளுள் ஒன்றாகும்
tag_09162_00133394875	பொது மக்களுக்காக நான்கு இடங்களில் நவீன பொது கழிப்பிடங்கள் அமைக்கப்பட்டு உள்ளன
tag_09162_01650884041	குடும்பத்தில் உள்ள அனைவருக்கும் நல்லவர்களாக இருக்க வேண்டும் என்று நினைப்பார்கள்
tag_01469_01418256826	மாயன் மன்னரின் கல்லறை குவாத்தமாலாவில் கண்டுபிடிக்கப்பட்டது
tag_01469_01611776242	நான் திருமணத்துக்கு இன்னும் தயாராகவில்லை
tag_00023_01325972016	கவிஞர் வாலி காலமானார்
tag_08288_00449473870	அஜித்தின் கதாபாத்திரம் என்ன
tag_07925_00393800336	இந்தியாவின் பிரமாண்ட இயக்குனர் என்ற பெயரை பாகுபலிக்காக ராஜமௌலிக்கு விட்டுத்தர தயாரில்லை
tag_09162_00800663915	அந்த அணியில் அதிகபட்சமாக திரிமன்னே ஐம்பத்தி ஆறு ரன்கள் குவித்தார்
tag_09162_00702009206	சிலி சுரங்கத் தொழிலாளர்கள் ஐவர் வெற்றிகரமாக வெளியேற்றப்பட்டனர்
tag_09674_02032096732	அமெரிக்காவுடன் பேச்சு நடத்த வடகொரியா விருப்பம்
tag_05557_01282607628	மழையை பார்த்த பிறகு நம்மை சுத்தி உள்ள மக்கள் எல்லாம் நல்லாயிருந்தா போதும்ங்கிற மைன்ட் செட்டுக்கு வந்திட்டோம்
tag_09674_01718634660	ஆந்திராவில் பேருந்து தீப்பிடித்ததில் நாற்பத்தி ஐந்து பயணிகள் உயிரிழப்பு
